text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
or the mental health in exile award or maybe the central park five heros award maybe the vera coking homeless of the year award given in atlantic city we could issue the homeless kurds award in syria;hurricane caper or the frustrated property tax owners award from long island ny,2022-08-01 23:16:29.612644,1553199937692655616,2022-07-30 02:04:56+00:00,1,0,0,0,,,AddieShepherd19,50,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
or the mental health in exile award or maybe the central park five heros award maybe the vera coking homeless of the year award given in atlantic city we could issue the homeless kurds award in syria;hurricane caper or the frustrated property tax owners award from long island ny,2022-08-01 23:16:29.612644,1553199320781901825,2022-07-30 02:02:29+00:00,1,0,0,0,,,dontwhine1,128,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
or the mental health in exile award or maybe the central park five heros award maybe the vera coking homeless of the year award given in atlantic city we could issue the homeless kurds award in syria;hurricane caper or the frustrated property tax owners award from long island ny,2022-08-01 23:16:29.612644,1553198461436059648,2022-07-30 01:59:04+00:00,1,0,0,0,,,J01093495,80,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"SVU on USA: 'Father's Shadow' - After auditioning for a reality show, a woman is found in Central Park unconscious, with drugs in her system and evidence of sexual assault; Detective Benson and Executive ADA Haden (Harry ..",2022-08-01 23:16:32.245404,1553907895900639233,2022-08-01 00:58:07+00:00,0,0,0,0,,,doinkdoink,4136,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
@davidmcgeoch9 It was terrible. It was the Reagan years. AIDS. US intervention in Central America. Iran Contra. Hysteria over “Satanism.” The Cold War. Apartheid. High murder/violent crime rates. The Central Park Five. The “War on Drugs.” Racism and homophobia. People smoking everywhere.,2022-08-01 23:16:32.245404,1553883110965755904,2022-07-31 23:19:38+00:00,1,0,0,0,,,crazymcmama,648,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"@realTuckFrumper “Loaded up with drugs”. She had some  cannabis. Expounding lies, just like the Central Park 5. When found innocent, he said, they are guilty of something… because he needs to be right all the time.",2022-08-01 23:16:32.245404,1553757546757984261,2022-07-31 15:00:41+00:00,6,0,154,17,,,Ben_Not_A_Bot,375,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"In New York, there were 109,466 cases of identity theft logged in 2021 or eighth highest population-adjusted case rate among states. https://t.co/bfD1gwLvao",2022-08-01 23:16:32.245404,1553755401103052801,2022-07-31 14:52:09+00:00,0,0,0,0,,,CentralPrkPatch,422,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"@ahouse4all Great question! Going to watch many suggested here. A doc junkie, it’s so hard to choose. Two that really moved me: A Good American (NSA whistleblowers-better than CitizenFour I thought); and The Central Park Five; and Poor Kids (Frontline)- ok I lied. That’s 3",2022-08-01 23:16:32.245404,1553444131011166208,2022-07-30 18:15:17+00:00,0,0,1,0,,,MaggieSpAguilar,24,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
".@JonathanWNV , @NRCAN , @Taleeb , Capital Region Housing Corp Saanich housing redevelopment  , Vancouver , BC , $ 25 000 , BC , #Ottawaspends GPC Riding @ElizabethMay",2022-08-01 23:16:32.245404,1553344194177114112,2022-07-30 11:38:10+00:00,0,0,0,0,,,ottawaspends,4178,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"@Lloydofd1 @SonnieJohnson Check LA during that time, “super predators”, war on drugs which has been revealed by one of the ppl that crafted it to intentionally target black ppl, Central Park 5, and many many more.",2022-08-01 23:16:32.245404,1553225181002448896,2022-07-30 03:45:15+00:00,1,0,0,0,,,z3k3t,247,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
@Dean_Murdock Progressive policies for affordable housing are necessary if we are to address homelessness and unaffordable housing for many people in B.C.  I know that Dean as mayor of Saanich would work hard on this issue involving all other governments as partners!!,2022-08-01 23:16:32.245404,1553048786854744064,2022-07-29 16:04:19+00:00,0,1,1,0,,,fasttraveller,123,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
@rCanadaHousing @bcndp The demand for affordable housing across the region will only continue to put pressure on rural areas close to victoria. The inaction of Victoria and Saanich are making this worse.,2022-08-01 23:16:32.245404,1552724843379822592,2022-07-28 18:37:05+00:00,0,0,2,0,,,plonguskie,48,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"@noelkeough @itsakev @asadyyc @Daorcey @kimrobyn Ohhh, the risk for theft is very very high around the hospital. If JR is closed I'd say right in front of Park Central would be the safest. They have 24 hour security. :)",2022-08-01 23:16:32.245404,1552723776479014913,2022-07-28 18:32:51+00:00,0,0,1,0,"Calgary, Alberta",53504716d445dcad,iloveyoucoffee_,699,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"Evening local
Been a busy day for central cluster SNT, joint OP in STAR park E16, full weapon sweep of the park and area, a number of stop and searches with some drugs found. Talked with some of the locals explaining what we are doing and they were very pleased with our work. https://t.co/Axa5Z2V7cg",2022-08-01 23:16:32.245404,1552422496489578497,2022-07-27 22:35:40+00:00,0,0,4,1,,,geniewhiz,74,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
After seven months I waited it’s identity theft and fraud they are here and at my residence. Earleen Grosso will not stop and her horde of associates allege she is deeply involved lived under me in orchard park in Central Square NY 13036. Dangerous people are running around,2022-08-01 23:16:32.328376,1552214498827714563,2022-07-27 08:49:09+00:00,1,0,0,0,,,Whatda28961746,4,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
A man who was forced to plead guilty to theft in connection to the infamous Central Park jogger case has been exonerated.  https://t.co/1F8jcAm0k3 -  democracynow,2022-08-01 23:16:32.328376,1552044884122550272,2022-07-26 21:35:10+00:00,0,0,0,0,,,democracynow,806649,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
A man who was forced to plead guilty to theft in connection to the infamous Central Park jogger case has been exonerated.  https://t.co/lnMSJIENdO,2022-08-01 23:16:32.328376,1552044338414342144,2022-07-26 21:33:00+00:00,1,2,80,30,,,opa1420,5935,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
OWO 'Ouw time is getting cwosew': Wong-tewm cawavan pawk wesidents feaw homewessness as demowition begins in NSW ʕʘ‿ʘʔ https://t.co/HyTQPjDSGj,2022-08-01 23:16:32.328376,1552021705501118468,2022-07-26 20:03:04+00:00,0,0,0,0,,,AddieShepherd19,50,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
@Forbes The UES and SoHo have a dearth of housing for the homeless. Same goes for Park Slope and Central Park South. Time to share homelessness.,2022-08-01 23:16:32.328376,1551975458706702337,2022-07-26 16:59:18+00:00,0,0,1,0,,,DominiqueBandet,86,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
RT @VicBuilders: “We’ve called on the provincial govt to step up and help with some of the [housing] shortage...It’s really going to take a long-term initiative from the provincial govt to fix the housing crisis.” https://t.co/gslh5YbrKn #yyj #bcpoli #saanich #colwood #csaan #s…,2022-08-01 23:16:32.328376,1551971867887652865,2022-07-26 16:45:02+00:00,0,0,0,0,,,VicBuilders,5112,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
“We’ve called on the provincial govt to step up and help with some of the [housing] shortage...It’s really going to take a long-term initiative from the provincial govt to fix the housing crisis.”  https://t.co/gtC97BtuD6 #yyj #bcpoli #saanich #colwood #csaan #sidney #oakbay,2022-08-01 23:16:32.328376,1551968949545291776,2022-07-26 16:33:26+00:00,0,0,1,1,,,ScottAPatient,1724,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
This happened to me in Central Park on Saturday and the Central Park police are basically saying I’m not eligible to file a report @nypost https://t.co/B4pABqCpQn,2022-08-01 23:16:34.763895,1554239025212424193,2022-08-01 22:53:54+00:00,1,0,4,0,,,frenchonionorgy,559,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"@dan95050 @reaIdonaIdtripe I'm pretty sure he paid $ out of his own pocket 2 buy a full page advertisements calling 4 the lynching of the Central Park 5. 🤔🧐

Other than that, I can't think of anything else he paid 4 out of pocket. I think he's stolen more $ than earned. 💸 😶‍🌫️🌈🌈",2022-08-01 23:16:34.763895,1554141310944157697,2022-08-01 16:25:37+00:00,0,0,1,0,,,Pseudonym_TBD,234,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"@feeonline @DanSanchezV What about artificially created scarcity due to collusion? 
I think the quality of jobs matters most. People who work 9 to 5 in air conditioned high rises overlooking Central Park don't work hard enough like the farmer in the mid-west who breaks his back everyday 7/7.",2022-08-01 23:16:34.763895,1553406114997407746,2022-07-30 15:44:13+00:00,0,0,1,0,,,WSB_OfficialMod,374,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
@KeithOlbermann Going from Russia collusion to this is like going from MSNBC prime time to yelling at randos from your balcony overlooking Central Park.,2022-08-01 23:16:34.763895,1553057157079261189,2022-07-29 16:37:35+00:00,0,0,0,0,,,DevonGraham311,183,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"Landlords are conplete assholes 
https://t.co/ZId4ILfvrt",2022-08-01 23:16:34.763895,1552978121841860608,2022-07-29 11:23:31+00:00,0,0,0,0,,,ChildPleez007,3280,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
when he lands the plane in central park and the spinners get stolen and he starts arguing w mo’nique 💀💀 https://t.co/Y4X0NtUiIy They say Soul Plane Kevin Hart worst movie but I think it’s his best LMAO that shit is hilarioussss😭😭😭,2022-08-01 23:16:34.841299,1552808104299053056,2022-07-29 00:07:56+00:00,0,0,0,0,,,ntyfvtae,582,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
@BrugesGroup The hunt for the Brexit scapegoat uncovers a stolen stapler hindering the sunlit uplands.,2022-08-01 23:16:34.841299,1552753620722016258,2022-07-28 20:31:26+00:00,0,0,1,0,,,SwanDavid,68,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
#Central #Park was/is stolen land. https://t.co/D13ge7bevj The most beautiful scenery line https://t.co/f36TQqkwWK,2022-08-01 23:16:34.935993,1552739830605516800,2022-07-28 19:36:38+00:00,0,0,1,0,,,rywilliams4379,196,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
Evicted caravan park tenants fear homelessness as demolition of accommodation begins https://t.co/e5BP2DNTd0 via @ABCaustralia,2022-08-01 23:16:34.935993,1552631114635681792,2022-07-28 12:24:38+00:00,0,0,0,0,"Adelaide, South Australia",01e8a1a140ccdc5c,lennyg57,139,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"Evicted caravan park tenants fear homelessness as demolition of accommodation begins. 
Once again another caravan park tenants are facing being evicted. https://t.co/e5BP2DNTd0 via @ABCaustralia",2022-08-01 23:16:34.935993,1552631005575491584,2022-07-28 12:24:12+00:00,0,0,0,0,"Adelaide, South Australia",01e8a1a140ccdc5c,JaniceB72627796,912,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
Evicted caravan park tenants fear homelessness as demolition of accommodation begins https://t.co/yfq4QA7HiV via @ABCaustralia  What is Labor doing about this?,2022-08-01 23:16:34.935993,1552573699655491586,2022-07-28 08:36:30+00:00,0,0,0,0,,,leafyflower1,1840,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"Evicted caravan park tenants fear homelessness as demolition of accommodation begins - ABC News

#WithoutAHome #Homelessness #auspol #HousingCrisis  https://t.co/4QAy19JxTV",2022-08-01 23:16:34.935993,1552428822146215936,2022-07-27 23:00:48+00:00,1,0,3,0,,,Reytomas1228,660,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"Yikes, transphobe's delusions today now seem to be on par with ""sunlit uplands"" and ""the 2020 election was stolen."" Keep losing that money and court cases, its all part of the plan, right?",2022-08-01 23:16:34.935993,1552306723528089600,2022-07-27 14:55:38+00:00,0,0,0,0,,,KelownaNow,18983,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
Upcycled plastics store evicted from Orchard Park finds new home | Man presumed to have drowned trying to save dog in Osoyoos Lake - https://t.co/dYMu3R3UH0,2022-08-01 23:16:34.935993,1552293297993011202,2022-07-27 14:02:17+00:00,0,0,0,0,,,Whatda28961746,4,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
Evicted caravan park tenants fear homelessness as demolition of accommodation begins - ABC News https://t.co/L3V8e1fZ0i,2022-08-01 23:16:34.946078,1552182211813978112,2022-07-27 06:40:52+00:00,0,0,0,0,,,homeless_ngo,489,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
Evicted caravan park tenants fear homelessness as demolition of accommodation begins &gt;&gt; https://t.co/6qRmR7UJ3U - 54-year-old Kim Berry prays that she does not end up homeless in a few months' time. #Wadalba #HomelandPark #CentralCoast #nswpol #homelessness #HousingCrisis https://t.co/tvBCRlxgkZ,2022-08-01 23:16:34.946078,1552162310877515776,2022-07-27 05:21:47+00:00,0,0,1,1,,,9AM_GM_News,26,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"Evicted Central Coast caravan park tenants now fear homelessness
WADALBA: The conversion of a caravan park into a seniors lifestyle village is set to trigger surge in homelessne... https://t.co/yegHaqZr4I",2022-08-01 23:16:34.946078,1552129097492746240,2022-07-27 03:09:48+00:00,0,0,0,0,,,Horseredman,1834,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"@Charlen59695932 @AshIsHereForIt Smearing? I know MAGAs really don't like that, like the Central Park 5, Obama birthers, Ted Cruz's father, Hunter's laptop, stolen election, Comet Ping-Pong, CRT, teachers/groomers, infanticide, adrenochrome, lizard people, DUMBs, 5G chips, Fauci...
and that's just a few.",2022-08-01 23:16:34.946078,1552127019613184001,2022-07-27 03:01:33+00:00,0,0,3,0,,,CGJoe1,3242,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
Evicted caravan park tenants fear homelessness as demolition of accommodation begins https://t.co/5Y9ybKjlAl via @ABCaustralia,2022-08-01 23:16:34.946078,1552107838863880193,2022-07-27 01:45:20+00:00,0,0,1,1,,,Wolftone57,128,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
