text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
"""The Canada Mortgage and Housing Corporation blames a lack of supply of purpose-built rental buildings for the rental-housing crunch hitting all of Greater Victoria.""

https://t.co/cLDNVV7FRC",2022-08-15 11:10:02.683098,1557449626889818112,2022-08-10 19:31:41+00:00,0,1,0,0,,,AbdulJiwan,444,Greater Victoria (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,Greater Victoria
"With the fall semester fast approaching, post-secondary students say they're worried about finding housing in Greater Victoria.
https://t.co/BPBE3Wgi4c",2022-08-15 11:10:02.683098,1557188229153128448,2022-08-10 02:12:59+00:00,1,0,0,0,,,HavenHomeSafe,763,Greater Victoria (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,Greater Victoria
New capital bylaw supports Greater Victoria’s health care infrastructure – Eminetra Canada https://t.co/GlzZrx1Qqg,2022-08-15 11:10:07.331841,1557859356632391682,2022-08-11 22:39:48+00:00,0,0,0,0,,,howto_finance,95,"Greater Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Greater Victoria
"Poor baby was just confused and frustrated, but still full of love! 😻
""I hate you I hate you! No, I love you!"" Dog ;)))
#dogs #love #affection
.
.
.
.
.
Credits-Victoria Toumit https://t.co/gvXZ3i3lsp",2022-08-15 11:10:34.628492,1559208755740299265,2022-08-15 16:01:50+00:00,0,0,0,0,,,RayBansal4,11,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"Aldrich worries he’s given sanctuary to a pickpocket, but it seems Victoria Hawksley is worse than a thief. She’s a bluestocking. She has a temper &amp; the most beautiful sapphire-like eyes Aldrich has ever seen
eBooks: https://t.co/AG6l85HZwW
Paperbacks: https://t.co/1waexAl1dd https://t.co/vpbTfFLbZU",2022-08-15 11:10:34.628492,1559208563083513856,2022-08-15 16:01:04+00:00,0,0,0,0,,,TEdingfield,1586,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@nakul1110 @tfswebb If you don't ask permission and get it for the hooks, you're usually breaching lease terms and can be evicted for 'damaging the property'. (Unsure if the reforms in Victoria fixed this since it's ridiculous. And yes, they'll even do it over Command hooks.)",2022-08-15 11:10:34.628492,1559206341159165952,2022-08-15 15:52:15+00:00,1,0,0,0,,,dartigen,42,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@Happytobeaprole @ProfPCDoherty @SatPaper Let's look at the place with the highest unemployment in Victoria: Broadmeadows. 26% of the labour force are out of work. That's a tragedy, with decades of poor government at the root. That's about 600 people according to the Census. Around 60% do not have any dependents.
2/",2022-08-15 11:10:34.628492,1559183402192224256,2022-08-15 14:21:05+00:00,1,0,0,0,,,________cactus,0,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@garde_victoria @IsabellaMDeLuca ""Hey Barron saw your Mom's tits yesterday, we ALL did !"" Yeah, so have our parents, and our teachers, your pediatrician, everyone you every meet will have seen your Mom nude kissing another nude woman. How humiliating for a teenage son. Poor Barron, no boy wants THAT Mom.",2022-08-15 11:10:34.628492,1559129338523656193,2022-08-15 10:46:16+00:00,0,0,0,0,,,LouLou43324920,14,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"Khalid evicted from BBNaija | victoria-ojone-samson ,https://t.co/mVVi0ZTlsn",2022-08-15 11:10:34.628492,1559084533118558210,2022-08-15 07:48:13+00:00,0,0,0,0,,,CapitalpostN,47,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@paddiclay Shelley, only in your imagination, poor sweet queen Victoria, enough already, you be you, and the rest of us will be us.",2022-08-15 11:10:34.628492,1559082705928785920,2022-08-15 07:40:58+00:00,0,0,0,0,"Benoni, South Africa",a02e6c261fa62b42,Rosemary_Hardy,269,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
Dan Andrews is spending millions to have a Lab in Victoria for MRNA manufacture via  Moderna. The intent to jab when overseas SHOUTS OUT DO NOT ....is unbelievable. The poor kids of tomorrow....:(,2022-08-15 11:10:34.628492,1559082169041326081,2022-08-15 07:38:50+00:00,0,0,0,0,,,IanJone42385895,2,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"Oooh, new stuff from John Creedy in the latest Policy Quarterly (ht @patnzl) on income mobility and low income incidence.
https://t.co/m8r3uMDEtr

Income mobility middle-of-the-pack for OECD. And some neat charts here. https://t.co/9RRvbxpl18",2022-08-15 11:10:34.628492,1559038622753751041,2022-08-15 04:45:47+00:00,2,0,4,0,,,EricCrampton,5325,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@HughHarrop @Seasaver @Mammal_Society @Britnatureguide @ChrisGPackham @SaversSea @kasmunro @BdmlrNland @mcsuk @kazcustard @marcrileydj Where is the animals rights,  when bloody humans don't listen ,its always the poor animal suffer the consequence of there actions .
Stephen Simmons victoria Australia.",2022-08-15 11:10:34.628492,1559027322506084352,2022-08-15 04:00:53+00:00,0,0,0,0,,,Stephen50493576,0,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@victoria_bundy3 Poor position defense drug involve during.,2022-08-15 11:10:34.628492,1559013287127293953,2022-08-15 03:05:07+00:00,0,0,0,0,,,MannMan47326197,150,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@victoria_bundy3 Write night police maintain eat great well poor court appear.,2022-08-15 11:10:34.628492,1559013276650016768,2022-08-15 03:05:04+00:00,0,0,0,0,,,d23638120_davis,150,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@victoria_bundy3 Write night police maintain eat great well poor court appear.,2022-08-15 11:10:34.628492,1559013000262176772,2022-08-15 03:03:58+00:00,0,0,0,0,,,Wa89774521Tammy,150,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@fox13seattle Why are they trying to sexualize this poor woman? Any man caught in flagrante delicto with her would immediately be arrested as she is not allowed to legally consent. This would also break her heart.

Victoria's Secret's motto is ""There are no limits"". Sure. Tell it to the judge.",2022-08-15 11:10:34.628492,1559005157886570497,2022-08-15 02:32:49+00:00,0,0,0,0,,,JuliusWaldkirch,23,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@nick_coatsworth @theage @smh @GuardianAus @BevanShields @lenoretaylor I fail to see how the QLD CHO is doing a better job at managing Covid? Better than what? Crowded, cold, centralised Victoria, highly reliant on public transport?  The messaging has been poor and mask wearing is almost non existent.",2022-08-15 11:10:34.628492,1558992481236045824,2022-08-15 01:42:26+00:00,0,0,0,0,,,snowfreezone,85,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"Thousands of poor, weak, unresisting wives are yearly murdered, who stand in spirit-life looking down upon the sickly, half made-up children left behind, imploring humanity for the sake of honor and virtue to look into this matter
-Victoria woodhull",2022-08-15 11:10:34.628492,1558985754843422720,2022-08-15 01:15:43+00:00,0,0,0,0,,,Austinelsayeed,977,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"Victoria ends monopoly energy markets for units so the residents there can choose their service provider and shop for cheaper prices.  NSW and other states looking at it, too . . . 

https://t.co/aF1pI6li3L",2022-08-15 11:10:34.628492,1558980419483095040,2022-08-15 00:54:31+00:00,0,0,0,0,,,m_mobbs,2290,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@PurpleHazedays @GlockfordFiles Same with the color revolution in Ukraine. Poor Victoria Nuland got caught on audio.,2022-08-15 11:10:34.628492,1558957149782507526,2022-08-14 23:22:03+00:00,0,0,3,0,,,maperettedm,1871,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@SharazDavid Daniel Andrews changed his departments to missions, bypassing the minister, with secretaries reporting directly to him. Poor Kym went under the bus just like minister Mikakos. His micromanaging of HQ &amp; CT led to Victoria’s disastrous second wave and worlds longest lockdown. https://t.co/WuvjhY7iAL",2022-08-15 11:10:34.628492,1558935048421658624,2022-08-14 21:54:13+00:00,1,1,0,1,,,thinkinggirl22,289,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@richardcalhoun @DCBMEP Poor victoria #FBPE @belfastvik 

You are drowning in information, but starved for knowledge and continental #EU life experience. 🤣 https://t.co/cOMM4XCFR9",2022-08-15 11:10:34.628492,1558931596790665216,2022-08-14 21:40:30+00:00,1,0,0,0,,,didierintel,975,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
You guys!!! This poor dad 🥺 #VictoriaSophiaGonzalez was last seen leaving the campus of New Renaissance Middle SchoolShe's been gone since SEPTEMBER!!! Victoria is only 14yrs old! @aware_the 🚨🚨🚨🚨🚨🚨🚨🚨#Missing #StillMissing#VictoriaGonzalez 14yo!!Miramar Florida https://t.co/cOoPZMcWxB Thank you @nbc6 @victor_jorges for the media coverage on my missing daughter @Helpfindvictor1 Thank you @MiramarPD and #liberationteamus for walking with us and hanging door hangers. #missing #helpfindvictoria #CommunityAlert #help #Police https://t.co/txKVIFU78y,2022-08-15 11:10:34.731686,1558911955624148992,2022-08-14 20:22:28+00:00,0,0,7,7,,,PhD_OnTheCouch,2468,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
Educators are too ‘time poor’ to learn how to use child abuse detection scheme https://t.co/SZ6sgkz7iT,2022-08-15 11:10:34.731686,1558911488978403328,2022-08-14 20:20:36+00:00,0,0,3,1,,,sdinhamunimelb,6949,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@Vika_Kachesova Victoria I also lost one of my accounts coz of their poor service I will recommend @Startechhub they are good,2022-08-15 11:10:34.731686,1558895127418085379,2022-08-14 19:15:35+00:00,0,0,0,0,,,NachaLecaros,82,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@Victoria_rikee 😂😂😂😂😂 u thief this tweet,2022-08-15 11:10:34.731686,1558894136333410304,2022-08-14 19:11:39+00:00,1,0,1,0,,,pedrokeyz4u,2964,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@1NewsNZ When I studied Econ 101 at Victoria our hideous lecturer told us under neo-liberal global free market economics poor people would be best to kill themselves.  I made a complaint to faculty, it was ignored.  Current economic theory is not science either, it a religion/cult.",2022-08-15 11:10:34.731686,1558889083925299200,2022-08-14 18:51:35+00:00,0,0,1,0,,,CivilSocietyNZ,19,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@Apres_Victoria I am not lying. And this wasn’t some poor guy. Upper middle class guy. She once sent me a pic of his bathroom: beautiful, elegantly-appointed in green and pink marble. Her text “everything in here but toilet paper. Not even a fucking bidet.” Me: You let him finger you?",2022-08-15 11:10:34.731686,1558881339176206336,2022-08-14 18:20:48+00:00,1,0,2,1,,,rwrandall,116,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@olatowealth1 @Zeuseffort @NellyWhao @TosanHarrimanDr @jidesanwoolu From people too poor to afford living in Victoria island. Please let me hear word. Help yourself first. Feed your family first before doing father xmas for others. Na me dey cry here

https://t.co/PJkTSw7jVk",2022-08-15 11:10:34.731686,1558767661550559232,2022-08-14 10:49:05+00:00,2,0,0,0,,,leabedeTIrealr,0,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
I am at the @FBI now for aggravated criminalsssssssssssssssssss offenses now immediately i am collection empire self made. I said @JackMa and my propriety Hangzhou Hong Kong 25 and 99 Victoria park are 1. It’s my empire self made my day one. Vvv not poor rape ovo forever vvvv,2022-08-15 11:10:34.731686,1558764489427886080,2022-08-14 10:36:29+00:00,0,0,0,0,,,theage,951279,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"Education workers say they are overworked and lack the time to learn how to navigate a system designed to detect and prevent child abuse, leaving vulnerable children at risk. | @nikkprecel
 https://t.co/0vcPywoWVe",2022-08-15 11:10:34.731686,1558740370426585088,2022-08-14 09:00:38+00:00,0,0,6,2,,,VocEdAustralia,13713,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@GoogleAusEd:Educators are too ‘time poor’ to learn how to use child abuse detection scheme - The Age https://t.co/Z5RmYaTAZf,2022-08-15 11:10:34.731686,1558710296633638914,2022-08-14 07:01:08+00:00,0,0,0,0,,,bryanvi57988700,1244,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@Miss_Ruby11 @Donthespawn Bloody hell, you must live in Victoria, poor bugger 😂🤣😣",2022-08-15 11:10:34.731686,1558705617144987648,2022-08-14 06:42:33+00:00,1,0,2,0,,,edwardteach75,110,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@VicIndyMovement @CollignonPeter @BurnetInstitute @RealOzSAGE 1. Nope, you're antivax mates spread fear and misinformation
2. 50k people left Victoria making unemp # look better than they really are
3. When Victoria's economy was the worst in the country, large % increases look impressive but the actual numbers are still poor.",2022-08-15 11:10:34.731686,1558642662982713344,2022-08-14 02:32:23+00:00,2,1,1,0,,,rosebankrocks,185,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@DayDreamThis Oh wow death threats!! That’s terrible poor girl . I love Cin loved Victoria and Rob as Ciara and Ben,2022-08-15 11:10:34.731686,1558562509690380289,2022-08-13 21:13:53+00:00,0,0,0,0,,,melpg43,252,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"when I was very poor and living in Victoria because of my anxiety disorder, I had three wishes. I actually made three wishes. one was to never end up on the street, to get better, to be in a better standing. the second was to stay at the Empress. the third was to help people",2022-08-15 11:10:34.731686,1558557185843417088,2022-08-13 20:52:44+00:00,1,0,1,0,,,EMElliot1,137,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@tigwallace1 Oh my goodness Victoria, you poor thing!  Send love and prayers. E xxx",2022-08-15 11:10:34.731686,1558551194708189186,2022-08-13 20:28:55+00:00,0,0,1,0,,,granx1457p,379,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@IngrameThomas My daughter took one her bulldogs a walk to Victoria park 06:30 she said it was cooler for Roy but she goes ape shit at people taking their dogs out in this extreme heat Jeezo us humans struggle with it never mind our poor furry friends,2022-08-15 11:10:34.731686,1558540203748360193,2022-08-13 19:45:15+00:00,0,0,5,0,,,jordonwithtwoos,329,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"Burnout KFed &amp; felon Victoria didn't call the British press to celebrate their lack of accomplishments. Poor J&amp;P Any decent, normal child would feel mortified being weaponized against their mum like this. The @itv hit-piece against Britney Spears is the work of something BIGGER.",2022-08-15 11:10:34.731686,1558515950957256704,2022-08-13 18:08:53+00:00,2,1,3,1,,,bthefish,669,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@73kki Burnout KFed &amp; felon Victoria didn't call the British press to celebrate their lack of accomplishments. Poor J&amp;P Any decent, normal child would feel mortified being weaponized against their mum like this. The @itv hit-piece against Britney Spears is the work of something BIGGER.",2022-08-15 11:10:34.731686,1558515898926989314,2022-08-13 18:08:40+00:00,0,0,0,0,,,uNtokozo_,262,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"Aldrich worries he’s given sanctuary to a pickpocket, but it seems Victoria Hawksley is worse than a thief. She’s a bluestocking. She has a temper &amp; the most beautiful sapphire-like eyes Aldrich has ever seen
eBooks: https://t.co/AG6l85HZwW
Paperbacks: https://t.co/1waexAl1dd https://t.co/vKm924bxjN",2022-08-15 11:10:34.731686,1558483788837027840,2022-08-13 16:01:05+00:00,0,0,0,0,,,OdemboRaa,16,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@VictoriaOsteen Yes, Victoria you emphasize the easy, feel good parts of your “faith.” What about the sick and the poor? Does your mega mansion or jet benefit the poor or sick? I don’t expect an answer but I’m sure your wealth is the fulfillment of the prosperity preaching.",2022-08-15 11:10:34.731686,1558401886184677376,2022-08-13 10:35:38+00:00,0,0,3,0,,,reaIdeaIs,861,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@VelileBhengani @Kokoleo_zn Ngzokhuluma ngento engaybona this guy I knew stole iphone the owner reported it stolen the thief went to town ko Victoria st(DBN) bayvula yasebenza,2022-08-15 11:10:34.731686,1558389856199495681,2022-08-13 09:47:49+00:00,2,0,1,0,,,palette_splat,421,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"Nyanza, how are you poor yet near Lake Victoria? How is this even possible? #KenyaDecides2022",2022-08-15 11:10:34.731686,1558339600824803328,2022-08-13 06:28:08+00:00,0,0,2,0,,,BumphBean,727,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
i kinda thought it would have been insane if they listened to josh’s pitch and evicted rohan but victoria ruined it 😔,2022-08-15 11:10:34.731686,1558290803147014146,2022-08-13 03:14:13+00:00,0,0,0,0,,,Pauleasterbroo5,67,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
"@TeapotRooster I've asked my local vic chicken group for some advice, hope that's okay! 
I would imagine you have poor access to some quality vets? In addition I can provide you some contact details to an avian specialist in Victoria that you might be able to send a picture and ask for advice.",2022-08-15 11:10:34.731686,1558286853022683137,2022-08-13 02:58:31+00:00,1,0,5,0,,,blurdeploy,11,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@ReignOfApril @cmclymer And to think no one told the poor dear they cancelled Victoria Secret runway show years ago,2022-08-15 11:10:34.732664,1558229507542245387,2022-08-12 23:10:39+00:00,0,0,0,0,,,mazodoleh,94,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
@MCRMetrolink And it caused another confrontation at the Victoria Station bus stop when someone held bus up by refusing to pay.  The poor driver had to call inspectors to assist.  People were under the impression tickets were valid as per your tweet!,2022-08-15 11:10:34.732664,1558123591497048065,2022-08-12 16:09:47+00:00,0,0,2,0,,,genxgmom,3506,"Victoria (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",Victoria
