text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
"Orangetown To Focus On Streamlining Zoning Approvals, Diversifying Housing, In Proposed Updated Comp Plan - Rockland County Business Journal   https://t.co/MWg18Rjhq9",2022-08-02 22:39:00.624574,1554669678538043393,2022-08-03 03:25:10+00:00,0,0,0,0,,,NeighborGram,206,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"70/ “Low to medium income is 70% of America. We’re not interested in luxury products,” Hundt said. “We want Home Depot to be selling heat pumps, for them to be flying off the shelves”Read @leee_harris on Green Banks &amp; massive $250 billion DOE guaranteeshttps://t.co/WeJUSaBuLS New: The Manchin-Schumer bill creates big new public assets: a $27 billion public bank, and $250b loan authority for the Department of Energy, funded with a 50-to-1 leverage ratio. Energy financing in the IRA is timely as we enter an era of tighter money.https://t.co/zYk5gUzby5",2022-08-02 22:39:00.727351,1554618863278489601,2022-08-03 00:03:15+00:00,1,0,1,0,,,70sBachchan,8051,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
@carrieinvic @MS_athlete Complete communities have diversity of housing. Do we want to become Oak Bay where all the workers leave at 5pm and bus out of town? Saying we can’t control somebody else doesn’t absolve us from doing our part.,2022-08-02 22:39:00.727351,1554297904063401985,2022-08-02 02:47:52+00:00,1,0,5,0,,,TalktoARYZE,3919,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@steeletalk Cops may be more focused on gun crime at the moment; actually, Oak Bay, so... perhaps they could create their own private security force to monitor the vehicles parked in that jurisdiction.",2022-08-02 22:39:00.727351,1554152818897870849,2022-08-01 17:11:21+00:00,3,0,0,0,,,FrontendLA,885,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"#Pomona #jobs #hiring #opportunity @ Rockland County Department of Community Development (Pomona, NY) - Housing Rehabilitation Field Specialist https://t.co/5PGWltkHwp",2022-08-02 22:39:00.727351,1554133508892893189,2022-08-01 15:54:37+00:00,0,0,0,0,,,sherylbooks,732,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
Oak Bay doing a sad job helping to solve housing crisis. Check out census photos of 1956 and 2016 (most recent available). Oak Bay population has grown by less than 4000 in 60 years! https://t.co/LPN6VPRODz,2022-08-02 22:39:00.727351,1553513381226680320,2022-07-30 22:50:27+00:00,0,0,1,0,,,DistrictOakBay,1935,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Have your say on Oak Bay’s Infill Housing Strategy!

Visit https://t.co/Z3VNlDodZv to complete the
survey and enter for your chance to win a $100 gift
card to an Oak Bay business of your choice. https://t.co/SUEFVqet3l",2022-08-02 22:39:00.727351,1553440388240793601,2022-07-30 18:00:24+00:00,0,0,0,0,,,newscentermaine,127626,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Two unnamed youth, as well as Khyllie Cochran, 18, and Juston Hurley, 19, have been charged with aggravated criminal mischief, police say. https://t.co/MSWe5rCeBd",2022-08-02 22:39:00.727351,1553209454363086848,2022-07-30 02:42:45+00:00,1,0,2,0,,,SPECNews1HV,13340,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@rcdcdems I don't think Alessandra Biaggi can locate Rockland on a map. On August 23rd, a resounding Maloney win will represent a total rejection of the Biaggi crime family from politics. https://t.co/P7bIQvxfHT",2022-08-02 22:39:00.727351,1553139108184219648,2022-07-29 22:03:13+00:00,0,0,0,0,,,VestColin,71,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@TipMahoney @marcmolinaro @kdewitt7 @GormleyAlbany @leezeldin This needs unpacking. @marcmolinaro initially claimed a reduction of violent crime by 50% bet '11-'18. That was untrue. It is also untrue that they reduced '11-'18 crime overall by 50% as he posted above. In fact their crime reductions were less than Ulster, Putnam, Rockland, etc",2022-08-02 22:39:00.727351,1553055417382494209,2022-07-29 16:30:40+00:00,0,0,2,0,,,ForTheMany,2311,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Biden once again delivers on a promise. Making Solar energy available to low income &amp; rural communities. This program reduces electric bills, helps the environment, spurs manufacturing &amp; job creation by investing in Green Energy
#Fresh
#DemVoice1
#wtpBLUE
https://t.co/jNPPKwRvml",2022-08-02 22:39:00.727351,1552708179078905856,2022-07-28 17:30:52+00:00,6,6,240,174,,,LeachWriter,2033,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@VoteYYJWilliams Both are partially in &amp; border Oak Bay... which kicks the can on secondary suites &amp; refuses to approve multi-unit housing, even w/ a declining population. Shouldn't the pressure be on O.B.? Which would also reduce students driving to campus.",2022-08-02 22:39:00.727351,1552412575727775744,2022-07-27 21:56:15+00:00,0,0,1,0,,,yyjcort,194,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"#NEW: Kids under 5 can start getting their COVID-19 shots next week, at 5 clinics across Island Health region. 

About 200 kids expected to get vaxxed at the clinic in Quadra Village next week.

More details in this @CapitalDailyVic TikTok: 

#COVID19BC 

https://t.co/aztIeBAycW",2022-08-02 22:39:03.505409,1552767573225132032,2022-07-28 21:26:53+00:00,0,1,11,5,,,brish_ti,4859,"(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
Island Health Officials talking about the vaccine rollout for children 6 months to 4 years. There is a clinic specifically tailored to kids in Quadra village. Vax appoints starts Aug 2 #yyj https://t.co/nY7AEd6w7p,2022-08-02 22:39:03.505409,1552690478851624961,2022-07-28 16:20:32+00:00,2,0,10,2,"Victoria, British Columbia",4fdbcad8c3ed7790,cfax1070,26584,"(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@schtev69 @Roman_Baber @CBCNews @JustinTrudeau Time for Vancouver homeless to go squat at his mansion, I think.  He can go live at his spread on Quadra Island.",2022-08-02 22:39:06.339453,1554178414566789122,2022-08-01 18:53:03+00:00,0,0,3,0,,,EricSchild2,245,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
The city of Kingston just made history as the first municipality north of Rockland County to pass rent protection measures into law amid what some are calling a housing crisis in the city. https://t.co/AT9A8iOBf8,2022-08-02 22:39:06.339453,1553203286240632832,2022-07-30 02:18:15+00:00,0,0,0,0,,,SPECNews1HV,13340,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"HOUSING VICTORY: Kingston Common Council just voted to opt into the Emergency Tenant Protection Act, creating rent-stabilization for 1200 housing units!

Kingston is the first city north of Rockland County to opt-in to the ETPA. https://t.co/HFHWE0LPr5",2022-08-02 22:39:06.339453,1552793155715702784,2022-07-28 23:08:32+00:00,2,3,58,19,,,ForTheMany,2311,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
One of your neighbors published an article in the Community Corner section. Read their story on Patch. (The views expressed in this post are the author’s own.) https://t.co/5y8Wih27Mp,2022-08-02 22:39:09.141396,1554158045776707584,2022-08-01 17:32:07+00:00,0,0,0,0,,,PearlRiverPatch,1724,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"From tire service to accessories and everything in between, Rockland Chrysler Dodge Jeep Ram is here to meet all of your service needs. For a limited time, get $20.22 off any single item found during your next multi-point inspection. 

https://t.co/bwWcQPt7IR https://t.co/sIDuQ77HJi",2022-08-02 22:39:09.141396,1552774192910802944,2022-07-28 21:53:11+00:00,0,0,0,0,,,rocklandcjd,1110,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"I know, I know.

https://t.co/bmFeotam76",2022-08-02 22:39:12.090908,1554290921864396800,2022-08-02 02:20:07+00:00,1,0,0,0,,,ohhhmygiddyaunt,427,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
cackling in stolen Quadra K*ll. https://t.co/euODJGuBS8 robotic  screaming  . https://t.co/eWI9QdOs4D,2022-08-02 22:39:12.182221,1554114967070248966,2022-08-01 14:40:56+00:00,0,1,0,0,,,KINKOUVIGILANTE,216,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@dizzy_art Actually, I’m in office because I beat the Pelosi stooge a second time after Mark Harris beat him the first time but had his victory stolen by the same partisan hackery that is now blocking the Green Party from the ballot and refusing to verify ballot application signatures.",2022-08-02 22:39:12.182221,1553196986093998080,2022-07-30 01:53:13+00:00,1,1,15,3,,,jdanbishop,14793,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
@steeletalk I don’t condone vandalism but I am so tired of everyone thinking they need a massive vehicle. Though I was just camping with a bunch of oak bay peeps and they all had big trailers that needed pulling.,2022-08-02 22:39:15.067547,1554220981933129728,2022-08-01 21:42:12+00:00,1,0,4,0,,,opinionated75,5076,"(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Crystal Run Healthcare is a designated ACR Lung Cancer Screening Center with screenings available in Orange, Sullivan, and Rockland counties. If you’re at risk of developing lung cancer, ask your doctor about a low dose CT scan. #WeWantYouHealthy #WorldLungCancerDay #healthy https://t.co/5Hg8QOGeq9",2022-08-02 22:39:15.067547,1554105668675805186,2022-08-01 14:03:59+00:00,0,0,1,0,,,CrystalRun,1019,"(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@ShellyUrquhart @darcyrepen @VoteYYJWilliams @dbwillows Luna has come after me several times using different personas - including Passion Moon. I have been berated for speaking up for PWDs and Beacon Hill Park, helping community members build MMHI website and the need for services for people camping in parks. Here friends follow suit.",2022-08-02 22:39:15.067547,1553103640281264128,2022-07-29 19:42:17+00:00,1,0,10,2,,,MS_athlete,1768,"(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@gletham @CityOfVictoria The Bridge
Defunding The police department 
Defunding Remembrance Day
Effing up Canada Day
Christmas decorations 
Beacon Hill park free camping 
Topaz park camping
Pandora ave mess
Crystal Pool debacle 
Bike lanes 
Free bus passes
Free shower debacle 
Staff safety issues",2022-08-02 22:39:15.067547,1552871641390071809,2022-07-29 04:20:24+00:00,1,0,2,0,,,ThomasM41479744,1205,"(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Now adding to board:  Rockland County powerhouse helping with case management, eviction prevention/homeless services, a community food pantry and immigration legal services for Rockland County's neediest",2022-08-02 22:39:15.067547,1552292577675776001,2022-07-27 13:59:25+00:00,0,0,0,0,,,BoardAssist,1607,"(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@RichardDias_CFA @steeletalk If they were serious, they would travel to Russia or China to protest enviro destruction. But deflating tires in Oak Bay doesn’t end up with being sent to a work camp.",2022-08-02 22:39:17.929050,1554422537903300610,2022-08-02 11:03:07+00:00,0,0,1,0,,,MikeSileika,131,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Texans training camp standouts through Day 3:

•DL Rasheem Green
•LB Christian Harris 
•WR Jalen Camp
•WR Brandin Cooks 
•CB Issac Yiadom

•The Texans also love what they have in the secondary, DL, and RB Room

Development of Stingley, Mills, Brevin and Nico have impressed https://t.co/PJVumjENlT",2022-08-02 22:39:17.929050,1554247747372548096,2022-08-01 23:28:34+00:00,2,0,159,18,,,IndepthTexans,3210,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Coast #Salish peoples are finally recognized at @sanjuanisnps. 
On June 23, a new American Camp Visitor Center offered the first comprehensive look at the island’s Indigenous peoples in the park’s history.
From our publishing partners @IndianCountry, written by @RAWalkerJr",2022-08-02 22:39:17.929050,1554242479867670528,2022-08-01 23:07:38+00:00,1,0,2,1,,,Underscorenews,602,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"@travelzoomers @VoteYYJWilliams @Covid_Stinks They don't seem to. There are often multiple tents in Irving Park over the weekend, or set up during the week well before 7pm. Often there is a tent or two in the park next to the cathedral on Quadra in the morning and there isn't supposed to be any tents there.  If",2022-08-02 22:39:17.929050,1554134855763443712,2022-08-01 15:59:58+00:00,0,0,0,0,,,vckspmh,23,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Thank you Jeffrey Schoenfeld, Martin Englisher, and UJA donors for supporting Henry Kaufmann Campgrounds. @ywashhts @ujafedny 

#community #leadership #philanthropy #strongertogether #newyork #ujafederationofnewyork

Camp Twelve Trails 
Rockland County, New York https://t.co/WgdUOMH1nu",2022-08-02 22:39:17.929050,1552745189588062208,2022-07-28 19:57:56+00:00,0,0,2,0,"Manhattan, NY",01a9a39529b27f36,hrhwe1032,1252,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Thank you Jeffrey Schoenfeld, Martin Englisher, and UJA donors for supporting Henry Kaufmann Campgrounds. @ywashhts @ujafedny 

#community #leadership #philanthropy #strongertogether #newyork #ujafederationofnewyork

Camp Twelve Trails 
Rockland County, New York https://t.co/k1AuLBjD3f",2022-08-02 22:39:17.929050,1552742883824128001,2022-07-28 19:48:46+00:00,0,0,2,0,"Manhattan, NY",01a9a39529b27f36,RashadaWrites,47185,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Rockland #Journey Softside Upright #Luggage Set, Red, 4-Piece (14/19/24/28) https://t.co/u1KImM0xEK 

#travel #travelbag #shopping #rashadawrites

Check out the details to collect it!",2022-08-02 22:39:17.929050,1552636594641076224,2022-07-28 12:46:25+00:00,0,0,1,1,,,gbmcd1,487,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum
"Brilliant exposé of the Brexit con. As the NHS falls apart for lack of funding, food banks and fuel poverty are normalised, and queues stretch for miles from Dover, the promised sunlit uplands have never seemed more remote. https://t.co/KJwBcggw9T Brexit: an update (with Anna Ford) https://t.co/jZ3Qkkr361",2022-08-02 22:39:24.051409,1554530441889292290,2022-08-02 18:11:53+00:00,0,0,0,0,,,SarahAshwin,57,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"@StuartH78994536 @StevenC63325581 @RodgerAndOut ‘When the EU is no more’

You dīcks genuinely believe this shīt don’t you

I love how you think our permanent state of poverty is a rough patch

So you’re admitting that this element of Brexit is the ‘hardship’ part, not sunlit uplands

You’ll never admit the mistake will you",2022-08-02 22:39:24.051409,1554509691115503618,2022-08-02 16:49:26+00:00,1,0,0,0,,,SimonsWildRide,137,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"Park  City Grand Plaza offers affordable rooms in Central London. August is the festive season for Londoners. Book your holiday with us today!

#August2022 #London #festival #FestivalQueen2022 https://t.co/4yGMgvL2ta",2022-08-02 22:39:24.051409,1554450256045445132,2022-08-02 12:53:15+00:00,0,0,0,0,,,parkcitygrand,61,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
"So there you have it - we have to wait for the sunlit uplands bread for a tomorrow that'll never come. No unicorns just misery, poverty, inequality, division &amp; the destruction of all that was best. God, I fucking hate these purveyors of snake oil. Another great video @ByDonkeys https://t.co/mQXI00YgU7 Brexit: an update (with Anna Ford) https://t.co/jZ3Qkkr361",2022-08-02 22:39:24.156284,1554404961219448833,2022-08-02 09:53:16+00:00,0,0,5,3,,,joecocker15,3641,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat
