,g,text,scrape_time,tweet_id,created_at,username,search_keywords,relevant
190,6,"Bec Judds make believe crime wave follows her last stroll into politics, where she claimed Victoria is a despotic state due to mandates and lockdowns. Shes an LNP shill.

Bayside LGA has recorded the lowest crime stats in the southern metro for a decade.
#auspol https://t.co/kkrQGqVP5E",2022-05-30 22:49:59.201326,1.5314585039695053e+18,2022-05-31 02:12:15+00:00,Takin_Thepis_s,Victoria (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,
191,6,@WPBF_Sooji @WPBF25News Yeah that’s pretty funny the problem is if you line up 10 homeless people nine of them are full of poop one of them really needs help the rest of them don’t wanna work walk around all night long downtown steel and do drugs,2022-05-17 21:44:41.748199,1.5265946844910264e+18,2022-05-17 16:05:10+00:00,cabrinihealthNY,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,
192,6,This would make the most amazing luxury condo housing development or luxury townhomes affording spectacular views of downtown and the Trinity River. #singlefamilyhomeforsaleinfortworthtexas #Luxuryhomeforsaleinfortworthtexas  https://t.co/Uv2IwOhRfB,2022-04-20 12:26:45.875392,1.5168167787766292e+18,2022-04-20 16:31:15+00:00,teresaillyes,downtown (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,
193,6,"Beto O'Rourke is a TOTAL DUMBASS ! His acting is horrible &amp; he is trying to politicize the deaths of these poor victims for his own gain ! ! ! 😡
Rep. Tony Gonzales responds to Beto O'Rourke's outburst during Greg Abbott's Uvalde shooting update  https://t.co/l3Plco3D1y #FoxNews",2022-05-30 22:48:02.707335,1.529598625487147e+18,2022-05-25 23:01:45+00:00,TOMRJZSR,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,
194,6,"If you are looking for ways to support women fleeing violence,
visit The Body Shop Hillside - they have a promo sale: buy 1 get 1 free. with an option to donate a free item to The Cridge Transition 
House for Women. 
Promo ends May 8th.
Thank you! &lt;3 https://t.co/CdHg3Aa5qY",2022-04-27 11:06:26.195862,1.5192853653492283e+18,2022-04-27 12:00:32+00:00,TheCridgeCentre,"(from:need_2 OR from:safervic OR from:umbrellasociety OR from:thecridgecentre OR from:mustardseedvic) (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",
195,6,"@jwsthomson The Venn diagram of NIMBYs complaining about housing density, and those complaining about health care/labour shortages in #yyj is a circle they can't seem to find their way out of.",2022-05-23 10:17:23.727076,1.5280973139267502e+18,2022-05-21 19:36:04+00:00,lesleeemily,YYJ (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,
196,6,Details/Posters/Leaflets For Our Housing Rally on May 13th is coming soon.,2022-04-21 17:15:11.206447,1.517111156334207e+18,2022-04-21 12:01:00+00:00,self_govern4us,(from:self_govern4us OR from:murray_langdon OR from:dave_eby OR from:gracealore OR from:stephen_andrew) (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,
197,6,"Victoria is spending billions on affordable housing, but it isn't keeping up with demand https://t.co/AqhnjmBtQT",2022-06-13 13:35:06.463738,1.5357465219157484e+18,2022-06-11 22:11:18+00:00,BTPGtrMcr,Victoria (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,
198,6,@BladeRaisor Very convenient that you brought up a big mention on Haley Joel Osment in this series’s 2nd season because SPOILER ALERT: he also voices Kash D. Langford from Jurassic World Camp Cretaceous in season 4 with his character returning in the upcoming 5th &amp; final season this July.🤖👍 https://t.co/DkEyrCEU1X,2022-05-17 21:46:01.115167,1.5245173687135928e+18,2022-05-11 22:30:39+00:00,MovieDude543,langford (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,
199,6,"May 15-21, 2022 is Victims and Survivors of Crime Week. Join Victoria Women's Transition House tomorrow, May 15, at Mayfair Mall (opposite Toys-R-Us) between 10am-4pm for a friendly chat and learn about resources and how you can support women and children escaping IPV and abuse. https://t.co/Yoh3eWOAiv",2022-05-16 22:47:31.468574,1.5254621923881943e+18,2022-05-14 13:05:03+00:00,VictoriaWTH,(from:vicyouthcouncil OR from:wschamber1 OR from:mhrpsouthisland OR from:saltspringx OR from:victoriawth) (the aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,
200,6,"It is violent for Regional Council to threaten to evict people from their homes. 

This is state violence &amp; is absolutely unacceptable. 

@Redman4Region
@berryonline
@DaveJaworsky 
@tomjgalloway14
@Kathryn_McGarry
@karlkiefer52
@HellieJow
@Michaelharrispc

https://t.co/JxEKyT3g22",2022-05-30 22:50:08.666279,1.5299600294109755e+18,2022-05-26 22:57:50+00:00,woodydianne,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,
201,6,"After nine weeks of dealing with violence and vandalism committed by ""groups of youths"" gathering in downtown Victoria on weekends, police in the provincial capital say things appear to have calmed down.  https://t.co/FgvrJn6Otq",2022-06-20 13:39:29.942207,1.5386767883809833e+18,2022-06-20 00:15:08+00:00,CHEK_News,"(from:cfax1070 OR from:chek_news OR from:ctvnewsvi OR from:timescolonist OR from:adam_stirling) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",
202,6,More than 400 San Diegans will find homes at downtown high-rise  https://t.co/9yJfr7gMwH,2022-04-21 17:09:39.043757,1.516969185750012e+18,2022-04-21 02:36:52+00:00,alexbierk,"downtown (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",
203,6,"@menrvasofia My husband used to work there. It took two buses from downtown Hamilton and over an hour to get to, with no traffic. There’s no shade, no shelter, and winter is horrible and unpredictable if you’re a transit user.",2022-05-17 21:44:48.519255,1.5262571298160476e+18,2022-05-16 17:43:50+00:00,elleann231,downtown (victoria real estate board OR safer victoria OR the downtown victoria business association OR solid outreach OR foundry victoria OR low-income OR lived experience OR point in time OR frontline OR frontline worker OR frontline OR temporary shelter OR theft OR shelter OR camping OR addict OR narcotics OR collude) lang:en -is:retweet,
204,6,"@robert_billard @DanielNesseler @JohnCCoupar @JClerides @VanPoliceBoard @VANDUpeople Soon Vancouver, especially downtown, will be a grand experiment - what kind of city will you have when it's divided between the ultra wealthy and the drug addled ultra poor, with no middle class or young families to speak of? I picture a less vibrant Rio, with shinier favelas.",2022-05-09 23:20:25.138481,1.523681561001939e+18,2022-05-09 15:09:27+00:00,RealFakeFacts1,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,
205,6,"Howard, it's Bateman, Patrick Bateman. You're my lawyer so I think you should know: I've killed a lot of people. Some girls in the apartment uptown uh, some homeless people maybe 5 or 10 um an NYU girl I met in Central Park. I left her in a parking lot behind some donut shop.",2022-05-17 21:43:41.603580,1.5255454479844844e+18,2022-05-14 18:35:52+00:00,arnguz,central park (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,
206,6,"""As it stands, the Equality State does not collect data on how many infants are born addicted to substances or infants who are born to mothers who used narcotics during their pregnancies."" @Victoria_Eavis 

https://t.co/LF6Zw2lYAV",2022-04-20 12:29:18.748354,1.515001065640505e+18,2022-04-15 16:16:16+00:00,westendlucie,Victoria (the victoria real estate board OR safer victoria OR the downtown victoria business association OR solid outreach OR foundry victoria OR low-income OR lived experience OR point in time OR frontline OR frontline worker OR frontline OR temporary shelter OR theft OR shelter OR camping OR addict OR narcotics OR collude) lang:en -is:retweet,
207,6,"Eviction capital is still #Burnaby. The 5-year anniversary of the #Metrotown Plan is coming up. 

https://t.co/kNZxAaF4VI https://t.co/0n8nGn4kq0 https://t.co/xVbmkozyS7",2022-05-23 10:14:19.844791,1.5281164960895508e+18,2022-05-21 20:52:18+00:00,carigervin,"downtown (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",
208,6,"UPDATE: Due to poor weather, tonight's Summer Festivals’ Block Party has been cancelled. However, two bands are performing a free show indoors. 

https://t.co/k7yxaG3WPY",2022-05-23 10:16:52.150456,1.5280841138188902e+18,2022-05-21 18:43:37+00:00,MerlotAndMares,Victoria (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,
209,6,"The man police accused of stealing a utility trailer full or tools from a construction site in Fairfield Glade and with possessing marijuana for sale pled guilty in Cumberland County Criminal Court May 10 and is to pay $17,000 restitution. https://t.co/QUiWqx6K7Y",2022-05-23 10:14:13.304886,1.5273707824934216e+18,2022-05-19 19:29:06+00:00,crossvillenews,fairfield (victoria real estate board OR safer victoria OR the downtown victoria business association OR solid outreach OR foundry victoria OR low-income OR lived experience OR point in time OR frontline OR frontline worker OR frontline OR temporary shelter OR theft OR shelter OR camping OR addict OR narcotics OR collude) lang:en -is:retweet,
